Year,Round,Seed,Team,Score,Seed_1,Team_1,Score_1,Favorite,Seed_diff,Spread,Winner,Upset
1988,Second Round,6,Villanova,66,3,Illinois,63,TEAM_1,-3,3,TEAM_1,False
1988,Second Round,1,Temple,74,8,Georgetown,53,TEAM_2,7,21,TEAM_1,True
1988,Second Round,6,Kansas,61,14,Murray St.,58,TEAM_2,8,3,TEAM_1,True
1988,Second Round,5,DePaul,58,4,Kansas State,66,TEAM_1,-1,-8,TEAM_2,True
1988,Second Round,1,Purdue,100,9,Memphis,73,TEAM_2,8,27,TEAM_1,True
1988,Second Round,5,Louisville,97,4,Brigham Young,76,TEAM_1,-1,21,TEAM_1,False
1988,Second Round,6,Florida,85,3,Michigan,108,TEAM_1,-3,-23,TEAM_2,True
1988,Second Round,1,Oklahoma,107,8,Auburn,87,TEAM_2,7,20,TEAM_1,True
1988,Second Round,11,Rhode Island,97,3,Syracuse,94,TEAM_1,-8,3,TEAM_1,False
1988,Second Round,10,Loyola Marymount,97,2,North Carolina,123,TEAM_1,-8,-26,TEAM_2,True
1988,Second Round,7,Southern Methodist,79,2,Duke,94,TEAM_1,-5,-15,TEAM_2,True
1988,Second Round,7,Vanderbilt,80,2,Pittsburgh,74,TEAM_1,-5,6,TEAM_1,False
1988,First Round,7,Maryland,92,10,UC Santa Barbara,82,TEAM_2,3,10,TEAM_1,True
1988,First Round,8,Seton Hall,80,9,UTEP,64,TEAM_2,1,16,TEAM_1,True
1988,First Round,4,UNLV,54,13,Missouri State,50,TEAM_2,9,4,TEAM_1,True
1988,First Round,7,Vanderbilt,80,10,Utah State,77,TEAM_2,3,3,TEAM_1,True
1988,First Round,2,Pittsburgh,108,15,Eastern Michigan,90,TEAM_2,13,18,TEAM_1,True
1988,First Round,8,Georgetown,66,9,LSU,63,TEAM_2,1,3,TEAM_1,True
1988,First Round,5,Georgia Tech,90,12,Iowa State,78,TEAM_2,7,12,TEAM_1,True
1988,First Round,1,Temple,87,16,Lehigh,73,TEAM_2,15,14,TEAM_1,True
1988,First Round,6,Villanova,82,11,Arkansas,74,TEAM_2,5,8,TEAM_1,True
1988,First Round,4,Indiana,69,13,Richmond,72,TEAM_2,9,-3,TEAM_2,False
1988,First Round,3,Illinois,81,14,Texas-San Antonio,72,TEAM_2,11,9,TEAM_1,True
1988,First Round,3,North Carolina State,75,14,Murray St.,78,TEAM_2,11,-3,TEAM_2,False
1988,First Round,6,Kansas,85,11,Xavier,72,TEAM_2,5,13,TEAM_1,True
1988,First Round,1,Arizona,90,16,Cornell,50,TEAM_2,15,40,TEAM_1,True
1988,First Round,5,Iowa,102,12,Florida State,98,TEAM_2,7,4,TEAM_1,True
1988,First Round,2,Kentucky,99,15,Southern,84,TEAM_2,13,15,TEAM_1,True
1988,First Round,4,Brigham Young,98,13,Charlotte,92,TEAM_2,9,6,TEAM_1,True
1988,First Round,7,Wyoming,115,10,Loyola Marymount,119,TEAM_2,3,-4,TEAM_2,False
1988,First Round,8,Baylor,60,9,Memphis,75,TEAM_2,1,-15,TEAM_2,False
1988,First Round,3,Syracuse,69,14,North Carolina A&T,55,TEAM_2,11,14,TEAM_1,True
1988,First Round,7,Southern Methodist,83,10,Notre Dame,75,TEAM_2,3,8,TEAM_1,True
1988,First Round,2,Duke,85,15,Boston University,69,TEAM_2,13,16,TEAM_1,True
1988,First Round,6,Florida,62,11,St. John's,59,TEAM_2,5,3,TEAM_1,True
1988,First Round,3,Michigan,63,14,Boise State,58,TEAM_2,11,5,TEAM_1,True
1988,First Round,2,North Carolina,83,15,North Texas,65,TEAM_2,13,18,TEAM_1,True
1988,First Round,1,Oklahoma,94,16,Chattanooga,66,TEAM_2,15,28,TEAM_1,True
1988,First Round,1,Purdue,94,16,Fairleigh Dickinson,79,TEAM_2,15,15,TEAM_1,True
1988,First Round,5,DePaul,83,12,Wichita State,62,TEAM_2,7,21,TEAM_1,True
1988,First Round,4,Kansas State,66,13,La Salle,53,TEAM_2,9,13,TEAM_1,True
1988,First Round,8,Auburn,90,9,Bradley,86,TEAM_2,1,4,TEAM_1,True
1988,First Round,5,Louisville,70,12,Oregon State,61,TEAM_2,7,9,TEAM_1,True
1988,First Round,6,Missouri,80,11,Rhode Island,87,TEAM_2,5,-7,TEAM_2,False
1987,National Championship,1,Indiana,74,2,Syracuse,73,TEAM_2,1,1,TEAM_1,True
1987,Final Four,1,UNLV,93,1,Indiana,97,EQUAL,0,-4,TEAM_2,True
1987,Final Four,6,Providence,63,2,Syracuse,77,TEAM_1,-4,-14,TEAM_2,True
1987,Elite Eight,1,UNLV,84,2,Iowa,81,TEAM_2,1,3,TEAM_1,True
1987,Elite Eight,1,Indiana,77,10,LSU,76,TEAM_2,9,1,TEAM_1,True
1987,Elite Eight,1,North Carolina,75,2,Syracuse,79,TEAM_2,1,-4,TEAM_2,False
1987,Elite Eight,1,Georgetown,73,6,Providence,88,TEAM_2,5,-15,TEAM_2,False
1987,Sweet 16,3,DePaul,58,10,LSU,63,TEAM_2,7,-5,TEAM_2,False
1987,Sweet 16,1,UNLV,92,12,Wyoming,78,TEAM_2,11,14,TEAM_1,True
1987,Sweet 16,6,Oklahoma,91,2,Iowa,93,TEAM_1,-4,-2,TEAM_2,True
1987,Sweet 16,1,Indiana,88,5,Duke,82,TEAM_2,4,6,TEAM_1,True
1987,Sweet 16,1,North Carolina,74,5,Notre Dame,68,TEAM_2,4,6,TEAM_1,True
1987,Sweet 16,1,Georgetown,70,5,Kansas,57,TEAM_2,4,13,TEAM_1,True
1987,Sweet 16,6,Providence,103,2,Alabama,82,TEAM_1,-4,21,TEAM_1,False
1987,Sweet 16,6,Florida,81,2,Syracuse,87,TEAM_1,-4,-6,TEAM_2,True
1987,Second Round,6,St. John's,75,3,DePaul,83,TEAM_1,-3,-8,TEAM_2,True
1987,Second Round,7,UTEP,82,2,Iowa,84,TEAM_1,-5,-2,TEAM_2,True
1987,Second Round,10,Western Kentucky,86,2,Syracuse,104,TEAM_1,-8,-18,TEAM_2,True
1987,Second Round,6,Oklahoma,96,3,Pittsburgh,93,TEAM_1,-3,3,TEAM_1,False
1987,Second Round,10,LSU,72,2,Temple,62,TEAM_1,-8,10,TEAM_1,False
1987,Second Round,1,Georgetown,82,9,Ohio State,79,TEAM_2,8,3,TEAM_1,True
1987,Second Round,6,Florida,85,3,Purdue,66,TEAM_1,-3,19,TEAM_1,False
1987,Second Round,5,Kansas,67,13,Missouri State,63,TEAM_2,8,4,TEAM_1,True
1987,Second Round,6,Providence,90,14,Austin Peay,87,TEAM_2,8,3,TEAM_1,True
1987,Second Round,12,Wyoming,78,4,UCLA,68,TEAM_1,-8,10,TEAM_1,False
1987,Second Round,1,UNLV,80,9,Kansas State,61,TEAM_2,8,19,TEAM_1,True
1987,Second Round,1,North Carolina,109,9,Michigan,97,TEAM_2,8,12,TEAM_1,True
1987,Second Round,7,New Orleans,76,2,Alabama,101,TEAM_1,-5,-25,TEAM_2,True
1987,Second Round,5,Notre Dame,58,4,TCU,57,TEAM_1,-1,1,TEAM_1,False
1987,Second Round,5,Duke,65,13,Xavier,60,TEAM_2,8,5,TEAM_1,True
1987,Second Round,1,Indiana,107,8,Auburn,90,TEAM_2,7,17,TEAM_1,True
1987,First Round,5,Kansas,66,12,Houston,55,TEAM_2,7,11,TEAM_1,True
1987,First Round,6,Florida,82,11,North Carolina State,70,TEAM_2,5,12,TEAM_1,True
1987,First Round,3,Purdue,104,14,Northeastern,95,TEAM_2,11,9,TEAM_1,True
1987,First Round,2,Syracuse,79,15,Georgia Southern,73,TEAM_2,13,6,TEAM_1,True
1987,First Round,2,Iowa,99,15,Santa Clara,76,TEAM_2,13,23,TEAM_1,True
1987,First Round,7,UTEP,98,10,Arizona,91,TEAM_2,3,7,TEAM_1,True
1987,First Round,8,Kentucky,77,9,Ohio State,91,TEAM_2,1,-14,TEAM_2,False
1987,First Round,3,Pittsburgh,93,14,Marist,68,TEAM_2,11,25,TEAM_1,True
1987,First Round,6,Oklahoma,74,11,Tulsa,69,TEAM_2,5,5,TEAM_1,True
1987,First Round,4,Clemson,60,13,Missouri State,65,TEAM_2,9,-5,TEAM_2,False
1987,First Round,7,Georgia Tech,79,10,LSU,85,TEAM_2,3,-6,TEAM_2,False
1987,First Round,7,West Virginia,62,10,Western Kentucky,64,TEAM_2,3,-2,TEAM_2,False
1987,First Round,6,St. John's,57,11,Wichita State,55,TEAM_2,5,2,TEAM_1,True
1987,First Round,3,DePaul,76,14,Louisiana Tech,62,TEAM_2,11,14,TEAM_1,True
1987,First Round,2,Temple,75,15,Southern,56,TEAM_2,13,19,TEAM_1,True
1987,First Round,1,Georgetown,75,16,Bucknell,53,TEAM_2,15,22,TEAM_1,True
1987,First Round,7,New Orleans,83,10,Brigham Young,79,TEAM_2,3,4,TEAM_1,True
1987,First Round,4,UCLA,92,13,Central Michigan,73,TEAM_2,9,19,TEAM_1,True
1987,First Round,3,Illinois,67,14,Austin Peay,68,TEAM_2,11,-1,TEAM_2,False
1987,First Round,1,UNLV,95,16,Idaho State,70,TEAM_2,15,25,TEAM_1,True
1987,First Round,8,Auburn,62,9,San Diego,61,TEAM_2,1,1,TEAM_1,True
1987,First Round,4,Missouri,69,13,Xavier,70,TEAM_2,9,-1,TEAM_2,False
1987,First Round,8,Navy,82,9,Michigan,97,TEAM_2,1,-15,TEAM_2,False
1987,First Round,8,Georgia,79,9,Kansas State,82,TEAM_2,1,-3,TEAM_2,False
1987,First Round,5,Virginia,60,12,Wyoming,64,TEAM_2,7,-4,TEAM_2,False
1987,First Round,1,Indiana,92,16,Fairfield,58,TEAM_2,15,34,TEAM_1,True
1987,First Round,5,Duke,58,12,Texas A&M,51,TEAM_2,7,7,TEAM_1,True
1987,First Round,4,TCU,76,13,Marshall,60,TEAM_2,9,16,TEAM_1,True
1987,First Round,5,Notre Dame,84,12,Middle Tennessee State,71,TEAM_2,7,13,TEAM_1,True
1987,First Round,1,North Carolina,113,16,Penn,82,TEAM_2,15,31,TEAM_1,True
1987,First Round,6,Providence,90,11,Alabama-Birmingham,68,TEAM_2,5,22,TEAM_1,True
1987,First Round,2,Alabama,88,15,North Carolina A&T,71,TEAM_2,13,17,TEAM_1,True
1986,National Championship,2,Louisville,72,1,Duke,69,TEAM_1,-1,3,TEAM_1,False
1986,Final Four,11,LSU,77,2,Louisville,88,TEAM_1,-9,-11,TEAM_2,True
1986,Final Four,1,Duke,71,1,Kansas,67,EQUAL,0,4,TEAM_1,True
1986,Elite Eight,1,Duke,71,7,Navy,50,TEAM_2,6,21,TEAM_1,True
1986,Elite Eight,1,Kansas,75,6,North Carolina State,67,TEAM_2,5,8,TEAM_1,True
1986,Elite Eight,1,Kentucky,57,11,LSU,59,TEAM_2,10,-2,TEAM_2,False
1986,Elite Eight,8,Auburn,76,2,Louisville,84,TEAM_1,-6,-8,TEAM_2,True
1986,Sweet 16,1,Kansas,96,5,Michigan State,86,TEAM_2,4,10,TEAM_1,True
1986,Sweet 16,6,North Carolina State,70,7,Iowa State,66,TEAM_2,1,4,TEAM_1,True
1986,Sweet 16,1,Duke,74,12,DePaul,67,TEAM_2,11,7,TEAM_1,True
1986,Sweet 16,14,Cleveland State,70,7,Navy,71,TEAM_1,-7,-1,TEAM_2,True
1986,Sweet 16,3,North Carolina,79,2,Louisville,94,TEAM_1,-1,-15,TEAM_2,True
1986,Sweet 16,1,Kentucky,68,5,Alabama,63,TEAM_2,4,5,TEAM_1,True
1986,Sweet 16,11,LSU,70,2,Georgia Tech,64,TEAM_1,-9,6,TEAM_1,False
1986,Sweet 16,8,Auburn,70,4,UNLV,63,TEAM_1,-4,7,TEAM_1,False
1986,Second Round,1,St. John's,65,8,Auburn,81,TEAM_2,7,-16,TEAM_2,False
1986,Second Round,7,Navy,97,2,Syracuse,85,TEAM_1,-5,12,TEAM_1,False
1986,Second Round,5,Alabama,58,4,Illinois,56,TEAM_1,-1,2,TEAM_1,False
1986,Second Round,1,Kentucky,71,8,Western Kentucky,64,TEAM_2,7,7,TEAM_1,True
1986,Second Round,6,North Carolina State,80,14,Arkansas-Little Rock,66,TEAM_2,8,14,TEAM_1,True
1986,Second Round,7,Iowa State,72,2,Michigan,69,TEAM_1,-5,3,TEAM_1,False
1986,Second Round,6,St. Joseph's,69,14,Cleveland State,75,TEAM_2,8,-6,TEAM_2,False
1986,Second Round,5,Maryland,64,4,UNLV,70,TEAM_1,-1,-6,TEAM_2,True
1986,Second Round,6,Alabama-Birmingham,59,3,North Carolina,77,TEAM_1,-3,-18,TEAM_2,True
1986,Second Round,11,LSU,83,3,Memphis,81,TEAM_1,-8,2,TEAM_1,False
1986,Second Round,1,Duke,89,8,Old Dominion,61,TEAM_2,7,28,TEAM_1,True
1986,Second Round,12,DePaul,74,4,Oklahoma,69,TEAM_1,-8,5,TEAM_1,False
1986,Second Round,1,Kansas,65,9,Temple,43,TEAM_2,8,22,TEAM_1,True
1986,Second Round,5,Michigan State,80,4,Georgetown,68,TEAM_1,-1,12,TEAM_1,False
1986,Second Round,10,Villanova,61,2,Georgia Tech,66,TEAM_1,-8,-5,TEAM_2,True
1986,Second Round,7,Bradley,68,2,Louisville,82,TEAM_1,-5,-14,TEAM_2,True
1986,First Round,2,Syracuse,101,15,Brown,52,TEAM_2,13,49,TEAM_1,True
1986,First Round,1,St. John's,83,16,Montana State,74,TEAM_2,15,9,TEAM_1,True
1986,First Round,8,Auburn,73,9,Arizona,63,TEAM_2,1,10,TEAM_1,True
1986,First Round,8,Western Kentucky,67,9,Nebraska,59,TEAM_2,1,8,TEAM_1,True
1986,First Round,5,Maryland,69,12,Pepperdine,64,TEAM_2,7,5,TEAM_1,True
1986,First Round,6,North Carolina State,66,11,Iowa,64,TEAM_2,5,2,TEAM_1,True
1986,First Round,2,Michigan,70,15,Akron,64,TEAM_2,13,6,TEAM_1,True
1986,First Round,4,UNLV,74,13,Louisiana-Monroe,51,TEAM_2,9,23,TEAM_1,True
1986,First Round,1,Kentucky,75,16,Davidson,55,TEAM_2,15,20,TEAM_1,True
1986,First Round,7,Navy,87,10,Tulsa,68,TEAM_2,3,19,TEAM_1,True
1986,First Round,3,Notre Dame,83,14,Arkansas-Little Rock,90,TEAM_2,11,-7,TEAM_2,False
1986,First Round,6,St. Joseph's,60,11,Richmond,59,TEAM_2,5,1,TEAM_1,True
1986,First Round,3,Indiana,79,14,Cleveland State,83,TEAM_2,11,-4,TEAM_2,False
1986,First Round,4,Illinois,75,13,Fairfield,51,TEAM_2,9,24,TEAM_1,True
1986,First Round,8,Old Dominion,72,9,West Virginia,64,TEAM_2,1,8,TEAM_1,True
1986,First Round,7,Iowa State,81,10,Miami (Ohio),79,TEAM_2,3,2,TEAM_1,True
1986,First Round,5,Alabama,97,12,Xavier,80,TEAM_2,7,17,TEAM_1,True
1986,First Round,2,Georgia Tech,68,15,Marist,53,TEAM_2,13,15,TEAM_1,True
1986,First Round,1,Duke,85,16,Mississippi Valley State,78,TEAM_2,15,7,TEAM_1,True
1986,First Round,5,Virginia,68,12,DePaul,72,TEAM_2,7,-4,TEAM_2,False
1986,First Round,4,Oklahoma,80,13,Northeastern,74,TEAM_2,9,6,TEAM_1,True
1986,First Round,1,Kansas,71,16,North Carolina A&T,46,TEAM_2,15,25,TEAM_1,True
1986,First Round,5,Michigan State,72,12,Washington,70,TEAM_2,7,2,TEAM_1,True
1986,First Round,7,Virginia Tech,62,10,Villanova,71,TEAM_2,3,-9,TEAM_2,False
1986,First Round,2,Louisville,93,15,Drexel,73,TEAM_2,13,20,TEAM_1,True
1986,First Round,8,Jacksonville,50,9,Temple,61,TEAM_2,1,-11,TEAM_2,False
1986,First Round,4,Georgetown,70,13,Texas Tech,64,TEAM_2,9,6,TEAM_1,True
1986,First Round,7,Bradley,83,10,UTEP,65,TEAM_2,3,18,TEAM_1,True
1986,First Round,6,Purdue,87,11,LSU,94,TEAM_2,5,-7,TEAM_2,False
1986,First Round,3,North Carolina,84,14,Utah,72,TEAM_2,11,12,TEAM_1,True
1986,First Round,6,Alabama-Birmingham,66,11,Missouri,64,TEAM_2,5,2,TEAM_1,True
1986,First Round,3,Memphis,95,14,Ball State,63,TEAM_2,11,32,TEAM_1,True
1985,National Championship,1,Georgetown,64,8,Villanova,66,TEAM_2,7,-2,TEAM_2,False
1985,Final Four,1,St. John's,59,1,Georgetown,77,EQUAL,0,-18,TEAM_2,True
1985,Final Four,2,Memphis,45,8,Villanova,52,TEAM_2,6,-7,TEAM_2,False
1985,Elite Eight,1,St. John's,69,3,North Carolina State,60,TEAM_2,2,9,TEAM_1,True
1985,Elite Eight,8,Villanova,56,2,North Carolina,44,TEAM_1,-6,12,TEAM_1,False
1985,Elite Eight,1,Georgetown,60,2,Georgia Tech,54,TEAM_2,1,6,TEAM_1,True
1985,Elite Eight,1,Oklahoma,61,2,Memphis,63,TEAM_2,1,-2,TEAM_2,False
1985,Sweet 16,3,North Carolina State,61,7,Alabama,55,TEAM_2,4,6,TEAM_1,True
1985,Sweet 16,11,Auburn,56,2,North Carolina,62,TEAM_1,-9,-6,TEAM_2,True
1985,Sweet 16,1,St. John's,86,12,Kentucky,70,TEAM_2,11,16,TEAM_1,True
1985,Sweet 16,8,Villanova,46,5,Maryland,43,TEAM_1,-3,3,TEAM_1,False
1985,Sweet 16,3,Illinois,53,2,Georgia Tech,61,TEAM_1,-1,-8,TEAM_2,True
1985,Sweet 16,11,Boston College,57,2,Memphis,59,TEAM_1,-9,-2,TEAM_2,True
1985,Sweet 16,1,Oklahoma,86,5,Louisiana Tech,84,TEAM_2,4,2,TEAM_1,True
1985,Sweet 16,1,Georgetown,65,4,Loyola (Ill.),53,TEAM_2,3,12,TEAM_1,True
1985,Second Round,11,UTEP,73,3,North Carolina State,86,TEAM_1,-8,-13,TEAM_2,True
1985,Second Round,7,Syracuse,53,2,Georgia Tech,70,TEAM_1,-5,-17,TEAM_2,True
1985,Second Round,7,Alabama-Birmingham,66,2,Memphis,67,TEAM_1,-5,-1,TEAM_2,True
1985,Second Round,7,Alabama,63,2,Virginia Commonwealth,59,TEAM_1,-5,4,TEAM_1,False
1985,Second Round,6,Georgia,58,3,Illinois,74,TEAM_1,-3,-16,TEAM_2,True
1985,Second Round,11,Boston College,74,3,Duke,73,TEAM_1,-8,1,TEAM_1,False
1985,Second Round,1,Michigan,55,8,Villanova,59,TEAM_2,7,-4,TEAM_2,False
1985,Second Round,5,Maryland,64,13,Navy,59,TEAM_2,8,5,TEAM_1,True
1985,Second Round,1,Oklahoma,75,9,Illinois State,69,TEAM_2,8,6,TEAM_1,True
1985,Second Round,1,Georgetown,63,8,Temple,46,TEAM_2,7,17,TEAM_1,True
1985,Second Round,7,Notre Dame,58,2,North Carolina,60,TEAM_1,-5,-2,TEAM_2,True
1985,Second Round,5,Southern Methodist,57,4,Loyola (Ill.),70,TEAM_1,-1,-13,TEAM_2,True
1985,Second Round,12,Kentucky,64,4,UNLV,61,TEAM_1,-8,3,TEAM_1,False
1985,Second Round,1,St. John's,68,9,Arkansas,65,TEAM_2,8,3,TEAM_1,True
1985,Second Round,11,Auburn,66,3,Kansas,64,TEAM_1,-8,2,TEAM_1,False
1985,Second Round,5,Louisiana Tech,79,4,Ohio State,67,TEAM_1,-1,12,TEAM_1,False
1985,First Round,6,Texas Tech,53,11,Boston College,55,TEAM_2,5,-2,TEAM_2,False
1985,First Round,7,Alabama,50,10,Arizona,41,TEAM_2,3,9,TEAM_1,True
1985,First Round,2,Virginia Commonwealth,81,15,Marshall,65,TEAM_2,13,16,TEAM_1,True
1985,First Round,3,Illinois,76,14,Northeastern,57,TEAM_2,11,19,TEAM_1,True
1985,First Round,6,Georgia,67,11,Wichita State,59,TEAM_2,5,8,TEAM_1,True
1985,First Round,7,Syracuse,70,10,DePaul,65,TEAM_2,3,5,TEAM_1,True
1985,First Round,2,Georgia Tech,65,15,Mercer,58,TEAM_2,13,7,TEAM_1,True
1985,First Round,3,Duke,75,14,Pepperdine,62,TEAM_2,11,13,TEAM_1,True
1985,First Round,7,Alabama-Birmingham,70,10,Michigan State,68,TEAM_2,3,2,TEAM_1,True
1985,First Round,1,Michigan,59,16,Fairleigh Dickinson,55,TEAM_2,15,4,TEAM_1,True
1985,First Round,8,Villanova,51,9,Dayton,49,TEAM_2,1,2,TEAM_1,True
1985,First Round,6,Tulsa,75,11,UTEP,79,TEAM_2,5,-4,TEAM_2,False
1985,First Round,4,LSU,55,13,Navy,78,TEAM_2,9,-23,TEAM_2,False
1985,First Round,5,Maryland,69,12,Miami (Ohio),68,TEAM_2,7,1,TEAM_1,True
1985,First Round,2,Memphis,67,15,Penn,55,TEAM_2,13,12,TEAM_1,True
1985,First Round,3,North Carolina State,65,14,Nevada,56,TEAM_2,11,9,TEAM_1,True
1985,First Round,8,Southern California,55,9,Illinois State,58,TEAM_2,1,-3,TEAM_2,False
1985,First Round,6,Purdue,58,11,Auburn,59,TEAM_2,5,-1,TEAM_2,False
1985,First Round,7,Notre Dame,79,10,Oregon State,70,TEAM_2,3,9,TEAM_1,True
1985,First Round,2,North Carolina,76,15,Middle Tennessee State,57,TEAM_2,13,19,TEAM_1,True
1985,First Round,4,Ohio State,75,13,Iowa State,64,TEAM_2,9,11,TEAM_1,True
1985,First Round,1,Georgetown,68,16,Lehigh,43,TEAM_2,15,25,TEAM_1,True
1985,First Round,5,Louisiana Tech,78,12,Pittsburgh,54,TEAM_2,7,24,TEAM_1,True
1985,First Round,1,Oklahoma,96,16,North Carolina A&T,83,TEAM_2,15,13,TEAM_1,True
1985,First Round,5,Washington,58,12,Kentucky,66,TEAM_2,7,-8,TEAM_2,False
1985,First Round,4,Loyola (Ill.),59,13,Iona,58,TEAM_2,9,1,TEAM_1,True
1985,First Round,5,Southern Methodist,85,12,Old Dominion,68,TEAM_2,7,17,TEAM_1,True
1985,First Round,4,UNLV,85,13,San Diego State,80,TEAM_2,9,5,TEAM_1,True
1985,First Round,8,Temple,60,9,Virginia Tech,57,TEAM_2,1,3,TEAM_1,True
1985,First Round,1,St. John's,83,16,Southern,59,TEAM_2,15,24,TEAM_1,True
1985,First Round,3,Kansas,49,14,Ohio,38,TEAM_2,11,11,TEAM_1,True
1985,First Round,8,Iowa,54,9,Arkansas,63,TEAM_2,1,-9,TEAM_2,False
